"cnt","to_usgs","to_comid","from_comid","from_usgs"
2,"02423555",21655896,"{21656498,21655846}","{02423500,0242354750}"
2,"05122000",14169775,"{14172523,14172539}","{05120000,05120500}"
2,"08175800",1637447,"{1623075,1623207}","{08174700,08175000}"
2,"07141200",21226759,"{21215765,21226763}","{07141000,07140850}"
2,"13094000",24491000,"{24491198,24491020}","{13090500,13092747}"
2,"05330000",2387166,"{2386438,4142894}","{05327000,05325000}"
2,"06447000",16074848,"{16074256,16074906}","{06446700,06446500}"
2,"10323425",11206810,"{10782860,11227656}","{10322500,10322800}"
2,"01091500",6741094,"{6741162,6741500}","{01091000,01090800}"
2,"11463980",8272297,"{8272211,8272605}","{11463682,11463900}"
2,"09106150",3179692,"{3179476,3179298}","{09095500,09105000}"
2,"13081500",23162805,"{23163005,23174319}","{13077000,13078000}"
2,"02397530",15823427,"{15823339,15823139}","{02397000,02397500}"
2,"06901500",5967984,"{5966260,5966530}","{06901250,06901205}"
2,"01474500",4784831,"{4782501,4782187}","{01473500,01474000}"
2,"01204000",7716608,"{7713080,7713138}","{01203600,01203805}"
2,"02091500",11574598,"{11573494,11573918}","{02090380,02091000}"
2,"02431000",18696047,"{18693151,18693479}","{02430085,02430680}"
2,"05369000",13085603,"{13083643,13083391}","{05367500,05368000}"
2,"05488500",4995213,"{4995175,4995875}","{05488110,05488200}"
2,"02335450",2048135,"{2048087,2048057}","{02335000,02335350}"
2,"09525500",21412775,"{21412135,21412615}","{09530000,09524000}"
2,"08073500",1439317,"{1439269,1440289}","{08072600,08073100}"
2,"02365500",2242113,"{2242015,2240423}","{02365200,02365470}"
2,"05529000",14784677,"{14784669,14784601}","{05528100,05528500}"
2,"03360500",18470962,"{18466390,18477453}","{03360000,03354000}"
2,"08192000",10892689,"{7872253,7876116}","{08190000,08190500}"
2,"04193500",15634673,"{15637321,15640871}","{04192599,04192500}"
2,"04189260",15644820,"{15644396,15645174}","{04189131,04189174}"
2,"06888990",3646792,"{3644456,3643688}","{06888350,06888500}"
2,"11078000",22563212,"{22563116,22563210}","{11074000,11077500}"
2,"09057500",1313213,"{1312847,1313259}","{09050700,09051050}"
2,"11509500",2553639,"{2552667,2553629}","{11509200,11507500}"
2,"12119000",24537890,"{24537918,24538518}","{12117600,12118500}"
2,"09431500",3081637,"{2430436,2430698}","{09430600,09430500}"
2,"07363500",21813112,"{21928243,21926169}","{07363200,07363400}"
2,"01597500",14364042,"{14364088,14364102}","{01596500,01597000}"
2,"03098600",13153643,"{13153121,13154725}","{03095500,03094000}"
2,"09304800",1341442,"{1343034,1343194}","{09304200,09304500}"
2,"09526000",21412731,"{21412675,20380357}","{09429600,09520500}"
2,"12426000",23021792,"{947010232,23017906}","{12422500,12424000}"
2,"14152000",23751778,"{23751830,23752598}","{14150000,14151000}"
2,"04282500",22220605,"{22221703,22221675}","{04282000,04282200}"
2,"08374550",291639,"{281390,288115}","{08374200,08374500}"
2,"02160105",9698941,"{9700081,9700085}","{02157510,02158408}"
2,"04263000",15489152,"{15491848,15493092}","{04262500,04262000}"
2,"08317400",17834678,"{17833378,17865930}","{08313350,08313000}"
2,"05471000",6979048,"{6978934,6979014}","{05470000,05470500}"
2,"07056700",11816353,"{11818755,11817935}","{07056000,07056515}"
2,"03584600",19594712,"{19596000,19608213}","{03584045,03582000}"
2,"02208493",6331758,"{6331032,6331116}","{02208485,02208487}"
2,"07130500",1596199,"{1594283,933650}","{07124000,07128500}"
2,"06610795",17219246,"{17217680,17217754}","{06610770,06610793}"
2,"09328920",4931806,"{4931276,4879797}","{09315000,09328910}"
2,"01465200",4483009,"{4482999,4482885}","{01464750,01464907}"
2,"13213000",23398297,"{23398597,23399221}","{13211205,13212890}"
2,"07311900",13733388,"{13520741,13526822}","{07311800,07311700}"
2,"11273400",2829236,"{19771455,19771685}","{11261500,11262900}"
2,"02209000",6331480,"{6331754,6331758}","{02208450,02208493}"
2,"10132000",10093052,"{10092262,10093066}","{10130500,10131000}"
2,"07237500",388800,"{13813330,13853161}","{07235600,07234000}"
2,"07285500",18016786,"{18015234,18017020}","{07283000,07285400}"
2,"023432415",2306737,"{3438596,3440880}","{02342881,02343225}"
2,"08188800",1640227,"{1640519,3840137}","{08177520,08188570}"
2,"07067000",7524421,"{7517071,7518797}","{07064533,07066000}"
2,"01110500",6116708,"{6115740,6115840}","{01110000,01109730}"
2,"14200000",23800820,"{23801184,23801710}","{14199704,14198400}"
2,"04065106",6841809,"{6844445,6843293}","{04063500,04064500}"
2,"11152300",8200795,"{8205489,948060170}","{11152050,11151700}"
2,"01540500",2604977,"{2604943,2603023}","{01538700,01539000}"
2,"13075500",23155842,"{23155932,23156080}","{13075000,13073000}"
2,"03353460",18476791,"{18476787,18476775}","{03353430,03353200}"
2,"06730200",2889214,"{2889178,2889346}","{06730160,06727500}"
2,"12100490",23981235,"{23980807,23981299}","{12099200,12099600}"
2,"06354000",16203752,"{16214760,21861216}","{06351200,06353000}"
2,"05595000",13893016,"{13890744,13891008}","{05594100,05594800}"
2,"06661585",17493341,"{17494177,17495175}","{06661000,06660000}"
2,"011230695",6163249,"{6163185,6162981}","{01122500,01123000}"
2,"03168000",6887202,"{6885460,6887364}","{03167000,03165500}"
2,"06670500",17483383,"{17484573,17493341}","{06665790,06661585}"
2,"10141000",10273232,"{10274468,10274376}","{10137000,10140700}"
2,"07182390",20931078,"{20907011,20930726}","{07182260,07179750}"
2,"11176900",2806611,"{2806395,2808553}","{11174600,11176500}"
2,"03227500",5218167,"{5218153,5218149}","{03227107,03221646}"
2,"0208524975",8777649,"{8777369,8777381}","{0208521324,0208524090}"
2,"05599490",13786642,"{13786604,13784728}","{05597000,05597500}"
2,"08354900",17811742,"{943020235,17811950}","{08353000,08332010}"
2,"06130500",12723432,"{12599885,12603855}","{06130000,06127500}"
2,"03048500",4581930,"{4583044,4754924}","{03047000,03044000}"
2,"14354200",23930872,"{23930882,23931320}","{14353000,14353500}"
2,"12331500",24310257,"{24310353,24310421}","{12329500,12330000}"
2,"13317660",24228281,"{24219835,23559953}","{13290450,13317000}"
2,"01551500",8152471,"{8153511,8153097}","{01549760,01550500}"
2,"09085000",1324997,"{1325991,1326465}","{09081000,09081600}"
2,"06345500",16236093,"{16233369,16235445}","{06344600,06343000}"
2,"09033100",1239233,"{1239593,1239605}","{09032100,09032000}"
2,"08382600",20817526,"{20816582,20817726}","{08379500,08382500}"
2,"09163500",3176490,"{3179692,3232569}","{09106150,09152500}"
2,"07074850",11802423,"{11799733,11798549}","{07074500,07074670}"
2,"06674500",17508398,"{17506822,17483383}","{06657000,06670500}"
2,"11475800",8287256,"{8287590,8288668}","{11475560,11475610}"
2,"03349000",18475545,"{18474923,18474935}","{03348350,03348130}"
2,"02301500",16896602,"{16896286,16896626}","{02301300,02301000}"
2,"01085000",6761358,"{6764078,6764084}","{01083000,01082000}"
2,"03513000",19730694,"{19729930,19730510}","{03510577,03512000}"
2,"11180700",2805109,"{2804369,2805115}","{11180500,11179100}"
2,"12446995",23065203,"{23065013,23065235}","{12446400,12446150}"
2,"06078200",12443901,"{12443973,12416463}","{06074000,06077500}"
2,"11530500",4438356,"{4442602,8241662}","{11523000,11530000}"
2,"02322800",2161876,"{2161822,2161766}","{02321958,02322700}"
2,"02355662",3424532,"{3424530,6471862}","{02353000,02355350}"
2,"02387500",6486392,"{6478921,12194190}","{02383500,02387000}"
2,"06799315",17261127,"{17274026,17287753}","{06799100,06799000}"
2,"01563500",4700071,"{4684346,4688455}","{01559000,01563200}"
2,"01598500",14364980,"{14364042,14365060}","{01597500,01595800}"
2,"13296500",23478743,"{23478747,23478959}","{13296000,13295000}"
2,"05465500",11919825,"{17557695,11919685}","{05465000,05455700}"
2,"01638480",4505612,"{4505866,4505894}","{01638420,01638350}"
2,"08169500",1619653,"{1620031,1619649}","{08168500,08169000}"
2,"03028500",6874629,"{6874115,6874111}","{03027500,03028000}"
2,"01674500",8494082,"{8489912,8492938}","{01674000,01674182}"
2,"12389000",22976488,"{22937042,24355829}","{12354500,12388700}"
2,"06610793",17217754,"{17217684,17217726}","{06610785,06610788}"
2,"03077500",3809037,"{3808497,3808829}","{03076500,03076600}"
2,"03027500",6874115,"{6873503,6874093}","{03026480,03026500}"
2,"05430500",13297290,"{13297220,13296764}","{05427530,05430175}"
2,"072632966",22848005,"{22846151,22846155}","{072632962,07263296}"
2,"10261500",948090919,"{22660265,22660257}","{10260500,10260950}"
2,"05430175",13296764,"{13297194,13296760}","{05429700,05430150}"
2,"02323000",2232703,"{2232693,2161876}","{02320500,02322800}"
2,"02307000",16916356,"{16916300,16916302}","{02306774,02306950}"
2,"06482000",7224014,"{7222688,7223720}","{06481000,06481500}"
2,"08178565",10840502,"{10840818,10840824}","{08178050,08178500}"
2,"08473700",625866,"{609319,606903}","{08459000,08458995}"
2,"09260050",3111399,"{3109519,18277857}","{09251000,09260000}"
2,"08151500",5771725,"{5769807,5770545}","{08150700,08150800}"
2,"12340500",22937978,"{22911982,24293160}","{12340000,12334550}"
2,"06403700",14399328,"{14397246,14396660}","{06402600,06403300}"
2,"14046500",23686204,"{947070134,23822553}","{14046000,14038530}"
2,"04063000",6844381,"{6832421,14446282}","{04062500,04062011}"
2,"02469761",18548516,"{18540822,18531726}","{02467000,02467500}"
2,"02437000",18697191,"{18683048,18696205}","{02436500,02433500}"
2,"05438500",19285907,"{19285051,19285877}","{05438283,05438170}"
2,"01175500",7691607,"{7690043,7691881}","{01174565,01174500}"
2,"11390500",2851625,"{1680009,24688709}","{11390000,11389500}"
2,"02335000",2048087,"{2045427,2044955}","{02334653,02334885}"
2,"03612600",1841415,"{1840025,1839793}","{03611500,03612000}"
2,"01122500",6163185,"{6162965,6163159}","{01119500,01122000}"
2,"01502632",8087855,"{8086663,8086851}","{01502500,01500500}"
2,"01642190",8450100,"{8448416,8449082}","{01639000,01639500}"
2,"03456991",22150285,"{22152435,22152441}","{03456500,03456100}"
2,"08102500",2572116,"{2572206,2580511}","{08100500,08101000}"
2,"09471550",15933593,"{15932483,15932661}","{09471400,09471000}"
2,"07305000",560595,"{559997,13746044}","{07303000,07303400}"
2,"03117000",19389648,"{19386638,19387554}","{410014081362600,03116077}"
2,"06089000",12397894,"{12397906,12397372}","{06085800,06088500}"
2,"12213100",23955772,"{23955872,23956534}","{12211200,12212050}"
2,"08066500",1513293,"{1487840,1494036}","{08066250,08066300}"
2,"04288500",4577440,"{4576564,4576576}","{04288225,04288230}"
2,"03229500",5217115,"{5213149,5213261}","{03228805,03228500}"
2,"05117500",14049227,"{14049217,14186076}","{05116000,05116500}"
2,"01327750",932020139,"{22294854,22307227}","{01325000,01318500}"
2,"03282060",868074,"{868118,867996}","{03282000,03282040}"
2,"03401000",10188680,"{10187644,10188772}","{03400500,03400986}"
2,"06470878",11473846,"{11468954,11468868}","{06470500,06470800}"
2,"06821190",2530553,"{2530269,2529595}","{06821150,06820500}"
2,"08105000",5670913,"{5670899,5671579}","{08104700,08104900}"
2,"12061500",24285494,"{24285502,24285572}","{12059500,12060500}"
2,"08068800",1509175,"{1508121,1509209}","{08068780,08068740}"
2,"07234000",13853161,"{13837931,13860962}","{07233500,07232470}"
2,"12324680",24293428,"{24293552,24294294}","{12324400,12324590}"
2,"01464000",2590137,"{2590117,2590243}","{01463620,01463740}"
2,"07146500",21166925,"{21166841,21166753}","{07145600,07145700}"
2,"02024752",8550041,"{8523653,8540133}","{02019500,02024000}"
2,"08405200",22457637,"{22457393,22457719}","{08404000,08405150}"
2,"04065722",6841845,"{6841809,6841025}","{04065106,04065650}"
2,"08028500",8330800,"{8329788,8330660}","{08026000,08028000}"
2,"07052250",7607905,"{7607249,7607997}","{07052152,07050700}"
2,"07288280",17958105,"{17951955,17952389}","{07288000,07288068}"
2,"06337000",14469195,"{14567692,13466672}","{06336000,06336600}"
2,"03193000",6925383,"{4552334,6920810}","{03192000,03185400}"
2,"05489500",4995479,"{4994047,4995213}","{05489000,05488500}"
2,"11530000",8241662,"{8232392,8245172}","{11528700,11527000}"
2,"01117500",6141084,"{6141076,6140842}","{01117430,01117468}"
2,"05058000",14824943,"{14269180,14269214}","{05057000,05057200}"
2,"06307830",12753749,"{12756851,12754833}","{06307616,06307740}"
2,"01667500",8467225,"{8468559,8468791}","{01666500,01665500}"
2,"12144000",23970271,"{23970289,947110179}","{12143600,12143900}"
2,"011055566",5866519,"{5867457,5867473}","{01104000,01105554}"
2,"04198000",15612718,"{15612196,15612776}","{04197170,04197137}"
2,"08121000",5635847,"{5633425,5633615}","{08119500,08120500}"
2,"04284751",4577924,"{4577448,4577974}","{04283000,04284000}"
2,"14310000",23901097,"{23901147,23901297}","{14309500,14309000}"
2,"02243960",16624840,"{16624508,16629290}","{02243000,02240500}"
2,"06610770",17217680,"{17217574,17217650}","{06610732,06610765}"
2,"06605850",14623352,"{14620352,14621218}","{06604440,06605000}"
2,"09406000",10023916,"{10026004,10026504}","{09404900,09405500}"
2,"06470000",11463132,"{11500082,12576056}","{06469400,06468250}"
2,"02369600",897999,"{897115,26823380}","{02368000,02369000}"
2,"04206425",15587526,"{15588498,15587472}","{04206000,04206413}"
2,"01131500",4594661,"{4593223,4593015}","{01129500,01130000}"
2,"08017410",5256789,"{5253949,5254557}","{08017200,08017300}"
2,"09247600",1356774,"{1352642,1352678}","{09246500,09244490}"
2,"11463500",8272107,"{8271445,8271875}","{11463000,11463200}"
2,"09429000",10010638,"{9998136,945030390}","{09427520,09428510}"
2,"01533400",4199592,"{4199358,4199144}","{01531500,01532000}"
2,"09064600",1319752,"{1320016,1320914}","{09063000,09064000}"
2,"12459000",23080584,"{23080712,23081224}","{12457000,12458000}"
2,"02215260",6369124,"{6365360,6365072}","{02215000,02215100}"
2,"06410500",17533119,"{17532989,17533403}","{06408700,06410000}"
2,"03339500",18482486,"{18482198,18482720}","{03339273,03339280}"
2,"08066000",1492784,"{1484774,1491202}","{08065350,08065800}"
2,"10308794",8922665,"{8922717,8922743}","{10308789,103087891}"
2,"02218300",1050623,"{1049653,1049699}","{02217770,02217500}"
2,"02447025",18634030,"{18631042,166759201}","{02444160,02446500}"
2,"04062011",14446282,"{14446262,14444692}","{04060993,04062000}"
2,"01421000",1752137,"{1749281,1750585}","{01417500,01420500}"
2,"14337600",23923278,"{23923284,23923430}","{14337500,14335072}"
2,"01389010",6251122,"{6249470,6250690}","{01388500,01381900}"
2,"06768000",7264443,"{940190213,17508398}","{06765500,06674500}"
2,"02344700",6415544,"{6413022,6415508}","{02344655,02344630}"
2,"13068495",24478897,"{24452801,24478945}","{13058510,13066000}"
2,"08329918",17819084,"{17828478,17836174}","{08329000,08319000}"
2,"14359000",23930752,"{23923226,947100124}","{14339000,14357500}"
2,"09301500",11985399,"{11976305,11978253}","{09296800,09299500}"
2,"04058100",11959788,"{11959338,11959396}","{04057800,04057814}"
2,"02318500",2066998,"{2066534,2146447}","{023177483,02318380}"
2,"06893390",4392783,"{4392793,4392931}","{06893300,06893350}"
2,"05412500",13312489,"{13311845,13312435}","{05412020,05412400}"
2,"06307616",12756851,"{5334799,5334729}","{06307500,06307600}"
2,"05446500",10608846,"{10607692,10605920}","{05443500,05444000}"
2,"08020900",5279488,"{5278688,5278780}","{08020450,08020700}"
2,"13168500",23283941,"{23284453,23287111}","{13162225,13161500}"
2,"06438000",5460336,"{5454116,5458116}","{06437000,06437020}"
2,"07316000",425086,"{3134443,3132401}","{07315500,07315700}"
2,"05526000",13451894,"{13454484,13454068}","{05525000,05525500}"
2,"02234000",10997905,"{10991435,10996421}","{02232500,02233500}"
2,"09415000",4916262,"{4916220,4916164}","{09414900,09413700}"
2,"02146750",9731398,"{9731500,9731494}","{02146600,02146700}"
2,"09485700",15894026,"{15894062,15895298}","{09484500,09485450}"
2,"01328770",22288449,"{22287891,932020139}","{01327500,01327750}"
2,"08181500",10836420,"{10836104,10836388}","{08180800,08181480}"
2,"03202000",3368346,"{3366826,3367446}","{03201902,03201980}"
2,"06437000",5454116,"{5454530,5454566}","{06436000,06436198}"
2,"04237496",21975021,"{21974979,21975173}","{04236800,04235600}"
2,"02237293",16636378,"{16644086,933080181}","{02236500,02236605}"
2,"06115200",12352441,"{12735448,12375905}","{06109500,06114700}"
2,"03582000",19608213,"{19604435,19604615}","{03578500,03578000}"
2,"13050500",23141631,"{23141671,23141743}","{13046000,13049500}"
2,"03102850",12997756,"{12997122,12998878}","{03101500,03102500}"
2,"07340000",3750770,"{618952,632727}","{07338500,07339000}"
2,"01592500",11905746,"{11907330,11907336}","{01591610,01591700}"
2,"01160350",6778181,"{6778033,6778007}","{01158110,01158600}"
2,"02295194",16801879,"{16802959,16802969}","{02294898,02295163}"
2,"02344350",6415468,"{6411782,6411850}","{02344327,02344280}"
2,"10130500",10092262,"{10093082,10093214}","{10129900,10129500}"
2,"08020000",5274290,"{5275972,5275798}","{08019200,08019500}"
2,"05458300",7017471,"{7016523,7016531}","{05457700,05458000}"
