gauge, area
06864500, 19219.08
07375000, 238.52
06861000, 12725.65
06860000, 8835.00
07375280, 407.11
07375500, 1688.38
07377000, 1495.56
07378000, 918.77
07377500, 380.13
07378500, 3544.82
06853020, 51887.03
06853800, 576.21
06853500, 52697.22
06843500, 32548.68
06844500, 35428.53
06838000, 2015.39
06834000, 3410.44
06835500, 6253.55
07374000, 2934083.30
06828500, 17440.20
06837000, 26511.08
06836500, 918.26
07295000, 460.18
07292500, 2091.58
07291000, 505.49
06817000, 1951.16
07290650, 1695.80
06814500, 1395.02
06815000, 3465.62
06814000, 747.17
06811500, 2033.53
06809210, 1123.16
06809500, 2363.56
06809900, 2903.30
07289730, 6000.98
06807410, 1598.95
06808500, 3487.06
06808820, 4251.51
07289350, 2633.41
07289000, 2913680.64
07369500, 2587.22
05438283, 44.84
05438030, 26.92
05438170, 484.61
05438500, 1390.95
05439500, 1014.64
05439000, 224.53
05440000, 2863.26
03203600, 2178.49
07369680, 1465.06
07369700, 1545.30
03198000, 26849.30
03201405, 63.04
03194700, 666.43
03196800, 2566.67
03197000, 2944.91
01052500, 382.77
01053500, 2688.03
01053600, 3044.38
01054114, 107.07
01054000, 3507.95
07367680, 1697.29
07367690, 2929.60
07368000, 3936.37
07369000, 7936.30
07373000, 124.11
07372200, 4895.78
410014081362600, 0.00
03116077, 125.90
03118000, 134.92
03117500, 683.75
03124500, 827.77
03117000, 1349.12
03118500, 458.76
03121850, 44.99
03121500, 188.96
03120500, 116.98
03127000, 729.13
03126000, 315.07
03124800, 4741.15
03129000, 6379.29
07381482, 2931882.71
03155220, 585.39
03155000, 3935.69
03151400, 288.20
03154000, 540.37
07367005, 40044.35
03159540, 387.26
03111200, 18.00
03111548, 243.05
03112000, 747.23
03111500, 324.04
03111955, 396.13
03113990, 351.12
03111675, 9.00
03107500, 8083.65
03105500, 5790.09
07364133, 1028.60
07364150, 1511.20
07364185, 2904.21
07364200, 3055.82
07364300, 731.34
03466208, 206.73
03465500, 2084.20
03467609, 4384.80
03463300, 125.72
03604400, 1830.93
03604000, 1148.62
03603000, 6598.77
03601990, 5287.42
03601600, 4425.41
03600358, 3698.23
03602500, 476.12
03599500, 3141.58
03597590, 107.73
03599450, 206.41
03599100, 134.61
03599240, 2378.56
03599419, 2674.84
03597860, 1112.98
03598000, 1247.58
03596000, 305.18
03594421, 107.74
03593800, 295.94
03592500, 1745.89
03588500, 896.98
03590000, 564.79
03586500, 429.89
03584600, 4682.57
03584045, 915.15
03578500, 98.72
03578000, 161.51
03582000, 2152.96
03574100, 125.52
0357587140, 8.96
0357587090, 8.96
03577225, 116.51
0357587400, 26.88
03575890, 71.69
0357586650, 17.92
0357568650, 8.96
03575272, 8.96
03575980, 17.92
03575950, 125.45
0357568980, 17.92
03575700, 71.66
03575100, 950.25
0357587728, 17.92
0357591500, 8.96
03576250, 331.65
03575830, 125.46
0357526200, 8.96
03574500, 824.62
03576500, 205.86
03572690, 125.38
03571000, 1068.04
03550000, 260.12
03565500, 134.61
03566000, 5980.93
03544970, 107.55
03550500, 206.11
03566535, 170.45
03567500, 1111.35
03567340, 394.30
03568933, 367.39
03539778, 440.32
03539800, 1320.70
03538830, 224.60
03539600, 350.31
03540500, 1949.66
0351706800, 547.30
03518500, 296.07
03510577, 959.95
03512000, 466.78
03508050, 376.74
03513000, 1713.92
03505550, 376.70
03501975, 825.02
03501500, 744.29
03500240, 143.50
03500000, 349.68
03504000, 143.48
03503000, 1130.04
03479000, 224.68
03485500, 359.48
03484470, 107.83
03474000, 332.82
03471500, 197.87
03475000, 854.47
03473000, 791.37
03478400, 71.94
03488000, 566.77
03490000, 1727.00
11261500, 22383.12
11262900, 152.97
11261100, 1304.41
11254000, 14482.84
11255575, 809.24
11253130, 4769.61
11251000, 4337.82
07352000, 346.91
07348700, 1498.97
07341500, 132826.67
07344370, 144546.00
07328180, 17.93
07328100, 12346.65
07328500, 13726.95
07329780, 53.72
07329852, 125.39
07228000, 56337.13
07227890, 1041.70
07227500, 47905.26
07227420, 251.44
07227100, 2089.15
07226500, 4590.75
07227000, 28143.65
07218000, 637.98
07215500, 431.28
07216500, 673.80
07211500, 7257.12
07221500, 15414.18
07206000, 494.52
07207500, 494.64
07207000, 719.30
07208500, 161.81
07203000, 908.53
07147070, 1107.48
07146800, 189.08
07375800, 238.80
07375960, 556.87
07376500, 203.10
07376000, 627.49
03333450, 431.99
03333700, 647.98
03334000, 998.95
03335000, 2033.96
03334500, 639.03
03329700, 728.86
03329000, 9869.61
02198375, 24953.09
02198500, 25460.60
02198690, 435.97
02198759, 26359.23
02198840, 26634.92
02251500, 78.24
02251000, 147.63
02176500, 498.96
02175500, 883.11
06450500, 3957.27
06447500, 788.11
06448000, 152.27
06449000, 340.35
06449100, 1621.02
06449500, 2641.85
11335000, 1404.93
362727116013501, 0.00
10251290, 80.84
10251300, 8326.49
10251335, 0.00
10251330, 8371.39
10265150, 189.04
373829118505801, 0.00
11012500, 213.67
11027000, 53.52
11025500, 303.23
11028500, 142.65
11023340, 115.87
11022480, 944.70
11023000, 1105.05
11022200, 44.55
11016200, 302.91
11015000, 124.75
11014000, 186.98
11042000, 1436.60
11047300, 142.92
11046360, 80.36
11046300, 214.32
11046100, 71.40
11048200, 0.00
11048600, 17.86
09537200, 203.95
09537500, 2243.45
09519800, 127738.52
09520500, 140124.04
09517490, 3359.56
09519000, 124414.55
09516500, 2039.79
09517000, 4666.45
09512450, 456.79
09512500, 1531.17
09512800, 2891.23
09513780, 169.91
09513860, 187.72
09514100, 113041.31
09518500, 124423.47
09505800, 626.99
09506000, 12075.81
09507480, 35.81
09507980, 850.31
09508300, 107.36
09507580, 8.95
09508500, 14259.64
09510000, 15055.47
09511300, 16208.23
09510200, 429.00
09502900, 107.52
09503300, 125.38
09503000, 107.46
09502960, 80.60
09503700, 5577.55
09504000, 8169.08
09504420, 618.64
09504500, 923.39
09505350, 385.37
09505200, 295.66
09502800, 654.13
09512280, 214.59
09502000, 16071.30
09512162, 196.48
09494000, 1627.15
09492400, 125.15
09490500, 3216.17
09489500, 1492.19
09401265, 323.59
09401110, 1150.18
09402300, 65194.84
09402000, 63927.89
09400568, 2147.11
09396100, 5412.25
09386900, 206.36
09386950, 2071.62
09383409, 62.60
09384000, 1780.05
09383500, 214.59
09383400, 71.53
09417500, 738.40
09418500, 4114.50
09415900, 8614.76
09419000, 16390.78
09419507, 16633.58
09415927, 26.98
09415920, 26.98
09415460, 81.06
09415510, 63.04
09415558, 0.00
09415645, 0.00
09415590, 162.02
09408195, 3408.65
09404343, 861.57
09415250, 15168.62
09404222, 682.36
09404115, 5989.56
09404110, 5441.44
09404104, 3447.10
09403600, 503.96
09403850, 6134.40
09404208, 700.32
09404200, 372785.05
09380000, 278482.99
09402500, 354586.54
08433000, 1395.04
08408500, 2059.04
08394500, 2550.47
08386505, 62.47
08387000, 330.16
08387550, 17.85
08387575, 8.93
08390020, 1571.18
08393610, 2999.01
08390500, 2490.35
08390800, 2543.89
08386000, 26758.19
08394024, 32248.08
08394033, 32346.23
08395500, 37323.57
08396500, 39097.06
08384500, 11569.85
08385000, 0.00
08385630, 16933.50
08385522, 14964.38
08377900, 125.74
08378500, 449.07
08380500, 197.55
08382000, 834.95
08379500, 2719.65
08382600, 5949.76
08382830, 6460.94
08382500, 1651.48
08382650, 6057.36
08383500, 10019.37
08480595, 3090.17
08481500, 338.88
08484550, 338.71
07184000, 486.03
07184500, 539.99
07183500, 12552.53
07182510, 7870.83
07183000, 9653.73
07182250, 4394.61
07182260, 4763.84
07182200, 558.30
07179795, 531.34
07180400, 1909.15
07180500, 279.15
07179300, 180.12
07179500, 675.46
07179700, 297.20
07179750, 1918.29
07179730, 1576.06
07182390, 7078.37
07169800, 576.07
07165750, 810.42
07166500, 2728.08
07152500, 138541.21
07153000, 1384.23
07151500, 2133.05
07152000, 4859.32
07149520, 8151.91
07151000, 11605.60
07149000, 2313.02
07148400, 2528.34
07148111, 998.91
07157950, 25644.58
07158000, 28549.53
07157940, 1772.94
07157740, 23295.88
07157500, 2978.99
07154500, 2860.63
07147800, 4843.34
07145500, 18.00
07144910, 342.07
07145200, 1530.33
07144780, 2043.74
07144795, 2529.91
07144486, 45.01
07144490, 324.09
07144301, 9.00
07144480, 225.07
07144300, 102628.32
07144550, 103384.52
07145700, 432.00
07144570, 103528.55
07145600, 109668.10
07146500, 110792.99
07143665, 1945.14
07143672, 2008.17
07144050, 432.24
07144100, 3241.79
07144200, 3421.86
07143300, 198.12
07142019, 4394.82
07142575, 2718.88
07142300, 1791.46
07141780, 3323.13
07140890, 594.25
07140900, 801.35
07141000, 1053.47
07141200, 5888.96
07140850, 3088.67
07137500, 63307.02
07137010, 72.04
07138075, 72139.19
07138020, 65450.20
07138064, 0.00
07138000, 63892.30
07138070, 70401.30
07138050, 65648.28
07139000, 72526.33
09479350, 47293.05
09478500, 383.70
09469500, 32243.24
09474000, 45438.65
09468500, 2651.35
09466500, 28655.20
09447000, 1570.72
09447800, 784.82
09448500, 20350.86
09460150, 0.00
09442680, 858.16
09444200, 1286.05
09444500, 7162.23
09442980, 89.26
09443800, 80.32
09444000, 4288.42
09426000, 11449.02
09424900, 2901.21
09424447, 1568.06
09424450, 6596.99
09522400, 0.00
09530000, 62.35
09524000, 0.00
09429600, 456295.32
09521100, 609157.29
09526000, 609068.21
09525500, 62.35
09423000, 424496.90
02427250, 647.97
02427830, 53.27
02266025, 95.96
02263869, 87.25
02264003, 8.72
02262900, 226.83
02266480, 78.45
02264495, 279.11
02266291, 0.00
02266200, 43.60
02264051, 8.72
02263800, 244.24
02264100, 165.72
02264000, 8.72
02264030, 8.72
02266496, 462.19
02266300, 191.88
02270000, 121.46
02272650, 95.42
02270500, 1006.84
02271500, 225.32
07169500, 2106.60
07167500, 324.08
06332000, 1511.74
06332523, 455.98
06332515, 158.06
06332770, 588.18
11264500, 459.13
11266500, 819.24
04249200, 196.73
04250750, 348.51
04250200, 643.97
04232034, 116.47
04232050, 80.61
0423205010, 376.20
02470072, 17.75
02469800, 452.57
02423130, 44.67
02423160, 125.06
02423397, 44.65
02423400, 62.51
02423380, 348.36
02423414, 125.01
02423425, 509.08
02423496, 589.41
02423630, 178.54
0242354750, 53.55
02423555, 857.12
02423500, 589.41
02424000, 2649.72
02425000, 4537.90
02422500, 605.74
02420490, 0.00
02421000, 755.44
02418230, 204.78
02418760, 106.81
02419670, 311.17
02419000, 818.52
02419890, 12023.62
09496500, 1145.13
09397500, 671.54
09400350, 40008.93
09398300, 179.09
09399400, 600.32
09397000, 28101.15
09397300, 30532.21
09390500, 169.98
09394500, 19694.28
09386030, 2352.98
09386300, 8601.18
09385700, 2021.74
07191000, 1151.20
07191288, 889.91
07191160, 224.73
07191222, 161.81
07191179, 260.69
07191220, 359.56
071912213, 413.49
07190500, 26901.76
07191500, 29958.64
07172000, 1115.79
07174400, 3553.96
07175500, 5010.91
07170500, 7345.78
07170990, 8533.59
07171000, 9280.32
07363500, 5423.91
06357800, 13759.99
06355500, 3101.76
06352000, 1416.01
06353000, 4543.25
06329500, 177263.56
06327500, 171032.74
07362587, 62.73
07363000, 1406.55
07362579, 17.92
07363400, 698.35
07363200, 2874.49
07362500, 625.87
07362100, 1008.60
04249000, 20631.28
04247055, 20273.24
04240300, 286.71
04240100, 35.83
04240120, 71.65
04236800, 188.20
04237496, 15625.93
04235600, 7413.59
04234254, 322.59
04235440, 537.85
04237962, 80.66
04235299, 268.98
04232482, 511.19
0423401815, 233.12
04239000, 232.97
0423406130, 4098.17
04232730, 2026.67
04235250, 259.96
04235000, 493.05
04234000, 322.87
04233255, 224.30
04233300, 98.69
04233286, 71.77
04240010, 268.80
07359002, 4030.48
07359610, 331.28
04242500, 456.23
04243500, 277.70
04244000, 170.24
04243783, 98.54
04242640, 1020.05
04245840, 107.41
04247000, 3679.90
02415000, 481.65
02414715, 5356.30
02414500, 4366.77
09419625, 8.99
09419659, 8.99
09419665, 215.72
094196783, 2417.84
09419696, 844.45
094196784, 2651.53
094196781, 566.08
09419800, 3496.00
09419756, 3460.06
09419700, 3406.15
07142680, 95280.32
07144201, 9.00
07143330, 98414.16
07143375, 98954.37
07141220, 84492.63
07141300, 85357.09
06652000, 37898.98
06652800, 39306.77
06646000, 376.65
06647500, 179.37
03535000, 170.75
03535200, 143.76
03535400, 233.59
03498850, 754.23
03498500, 673.40
03497300, 251.37
03469251, 80.80
03456991, 332.02
03459500, 906.49
03461500, 1732.64
03460795, 1382.37
03460000, 116.71
03456500, 125.63
03456100, 170.49
0345577330, 98.70
03455500, 89.73
0344894205, 35.92
03453000, 422.09
03450000, 8.98
03451000, 350.13
03454500, 4084.17
03453500, 3464.40
03451500, 2458.70
03455000, 4829.66
03447687, 1650.81
03446000, 179.47
03443000, 744.51
03441000, 98.69
03439000, 170.42
03491000, 134.87
03491544, 8.99
02400680, 170.14
02401000, 501.28
02401895, 572.05
02401390, 375.36
02404400, 1178.99
02405500, 509.00
02406500, 410.56
04282636, 116.06
04282525, 294.68
04282780, 223.13
04282700, 8.92
04282650, 142.84
04282500, 1654.21
04281500, 160.94
04282200, 44.68
04282000, 805.15
11532500, 1589.78
05132000, 3836.30
05485605, 143.72
05485640, 224.58
05485500, 25619.10
05486000, 898.80
05487470, 1177.88
05487980, 872.30
05486490, 1303.44
05487520, 30356.15
02407514, 365.89
02406930, 44.60
02407000, 21748.43
02408540, 686.53
02408150, 80.19
01327500, 44.75
01329490, 1047.70
01330000, 71.66
01328770, 7843.82
01334000, 304.68
01332500, 322.78
01331500, 125.56
01334500, 1326.62
01333000, 116.57
01335754, 11991.94
01325000, 2747.72
01321000, 1261.57
01315500, 2073.39
01312000, 500.16
01315000, 348.77
01318500, 4344.07
05207600, 7412.03
05200510, 1636.78
01649150, 9.01
01649190, 36.02
01647850, 18.01
01650500, 54.04
01651800, 18.01
01649500, 189.13
01651000, 126.09
01653600, 90.06
01650800, 18.01
01648000, 171.12
01656903, 9.01
01656000, 243.16
01652500, 45.03
01654500, 9.01
01654000, 63.04
01653000, 90.06
07380400, 0.00
07380401, 0.00
07381000, 79.22
07381235, 35.13
08397600, 1506.05
08397620, 1648.60
08398500, 2761.97
09499000, 1726.66
09497800, 760.20
09497980, 536.59
09498400, 464.21
09498503, 8.94
09498500, 11110.50
09497500, 7409.60
09498501, 89.26
09498502, 249.95
094985005, 35.70
08399500, 8.90
08401200, 533.86
08401500, 44769.99
08402000, 45623.85
08401900, 791.58
08400000, 881.49
08404000, 45855.26
08405200, 47073.27
08405150, 1129.05
08405105, 826.66
08406000, 1021.71
08405500, 959.49
08406500, 48690.81
08405450, 0.00
08407500, 49579.34
08407000, 48779.70
05463000, 914.75
05463050, 12187.06
05464420, 16377.53
05463500, 798.47
05464220, 762.84
05464315, 15605.57
05464500, 16835.39
11098000, 44.74
11097000, 420.67
11092450, 474.25
11101250, 205.77
11102300, 1431.50
11087020, 1127.34
11085000, 617.49
11090600, 160.91
11075720, 35.76
11089500, 17.88
11088500, 71.53
11070365, 1376.26
11070465, 303.78
11070270, 223.50
11070500, 1787.26
11069500, 357.38
03529500, 296.87
03531500, 818.55
03532000, 1753.75
11042800, 142.92
11044350, 53.57
11044800, 80.35
11044300, 1562.63
11044250, 26.78
11045700, 26.77
11045600, 26.77
11046000, 1821.51
11044000, 1482.29
11045300, 17.85
11042400, 339.21
11062000, 134.24
11063680, 8.95
11058500, 26.84
11058600, 8.95
11055800, 62.63
11055500, 26.84
11073360, 134.19
11063510, 143.21
11058000, 0.00
11073300, 71.58
11060400, 62.62
11057500, 295.11
11051502, 554.75
11072100, 2573.72
11073495, 187.85
11074000, 5794.04
11077500, 241.28
11078000, 6249.84
10255890, 0.00
10255897, 0.00
10257600, 98.39
10257500, 0.00
10257720, 17.88
10259000, 35.75
10259200, 89.31
10259540, 2994.09
10256500, 26.81
10258000, 35.75
10259100, 1948.92
10258500, 259.06
10259300, 2502.84
10254730, 1042.82
10254050, 660.80
10262500, 2964.71
10260855, 0.00
10260950, 196.89
10260500, 331.14
10263500, 62.66
07360200, 152.18
07361500, 465.26
02195320, 267.89
021964832, 18414.34
02196485, 18414.34
02196690, 401.92
02197000, 19093.05
02196835, 26.78
02197020, 44.63
02197500, 22224.67
021973269, 21092.13
01343403, 143.23
01343060, 581.56
01346000, 1423.08
01347000, 3348.46
01348000, 743.16
01338000, 367.28
01339060, 152.29
01342602, 1423.74
01342682, 53.75
01342730, 62.72
01336000, 384.82
01354500, 8511.26
01342743, 44.80
01349000, 161.29
01349150, 134.43
01357500, 8905.59
072632982, 0.00
072632971, 8.96
072632962, 26.89
07263295, 125.49
07263296, 188.23
07263555, 250.85
07263605, 447.95
072632966, 233.05
07263300, 340.61
07047942, 1408.95
07047950, 2072.63
12301933, 23300.68
12301300, 1117.04
12301250, 1064.74
12302055, 2163.35
480608115242901, 17.52
12304500, 2005.38
12321500, 182.97
12322000, 34180.52
12310100, 32618.70
12308000, 32452.84
12305000, 30137.04
12340000, 5907.21
12335500, 326.67
12335100, 1252.07
12338300, 775.34
12354500, 27798.50
12354000, 791.98
12353000, 22941.19
12340500, 15575.47
12355500, 4035.23
12358500, 2922.40
12362500, 4328.06
12359800, 3014.05
12391950, 57192.15
12390700, 457.15
12389000, 50850.87
12389500, 1623.76
12392155, 306.36
12395000, 2515.80
12396500, 64660.89
12395500, 62798.58
12397100, 139.61
12413470, 765.12
12413445, 202.31
12413370, 70.37
12413355, 562.81
12413210, 483.68
12413131, 246.24
12413125, 61.55
12413130, 26.38
12415135, 4422.15
12414900, 696.41
12414500, 2677.77
12413875, 335.04
12419000, 9755.89
12417650, 9650.49
12424000, 1804.00
12422990, 343.65
12426000, 12886.35
12433200, 473.47
12431000, 1709.95
12404900, 10647.25
12404500, 10054.25
12401500, 5695.27
12409000, 2615.18
12434590, 2272.94
12447200, 20302.41
12445900, 323.70
12445000, 18562.76
12446400, 166.03
12444550, 357.94
12444290, 183.18
12445500, 183.50
12446995, 384.43
12446150, 104.79
12447285, 0.00
12439500, 8187.61
12438900, 121.95
12452500, 2417.01
12451000, 839.69
12462500, 3381.26
12459000, 2607.25
12457000, 1570.32
12456500, 473.47
12458000, 501.00
12508990, 13526.73
12500450, 8969.42
12502500, 459.66
12506000, 318.61
12505450, 141.53
13013650, 4305.57
13011900, 813.16
13011500, 419.83
13011000, 2053.52
13010065, 1204.91
13015000, 1628.02
13014500, 1601.19
13027500, 1944.96
13025500, 277.99
13056500, 7634.53
13050500, 4613.49
13046000, 2845.77
13049500, 1321.35
13047600, 883.69
13047500, 856.90
13046995, 839.04
13058000, 1674.10
13057940, 1486.23
13057500, 367.24
13075910, 2904.71
13075500, 2788.22
13075000, 896.98
13073000, 1021.74
13081500, 42315.63
13077000, 37417.21
13078000, 1041.57
13083000, 134.65
13082500, 1598.47
13108150, 5674.99
13105000, 3682.61
12452990, 1052.94
12452800, 526.12
12452890, 237.01
13112000, 936.74
13113000, 356.73
13116500, 553.05
13118975, 1535.64
13119000, 1535.64
13118700, 865.77
13132565, 4996.95
13132500, 3744.76
13132535, 4710.86
13132520, 4594.57
13127000, 1938.71
13120500, 1125.97
13120000, 294.86
13132513, 331.11
13142500, 3963.04
13140800, 1877.68
13139510, 1645.05
13138000, 241.43
13137500, 169.83
13135520, 125.11
13135500, 339.65
13137000, 250.38
13152500, 7642.74
13141500, 1602.05
13148500, 813.96
13147900, 635.00
13150430, 187.96
13154500, 64330.60
13159800, 170.06
13168500, 6983.30
13162225, 89.82
13161500, 988.22
13172455, 80955.64
13176400, 5465.94
13175100, 988.21
13174500, 494.15
13181000, 19438.89
13185000, 2117.96
13200000, 1027.72
13192200, 3059.05
13190500, 2531.18
13186000, 1645.36
13213000, 10077.42
13211205, 8628.14
13206000, 7125.94
13212890, 483.02
13206305, 8.94
13204640, 26.83
13213100, 122282.91
13217500, 1169.65
13215000, 2770.03
13331500, 595.52
13333000, 8349.14
13344500, 1105.83
13351000, 6146.88
13348000, 317.92
13346800, 52.97
13345000, 811.46
13297355, 178.42
13297330, 80.30
13296500, 2079.91
13296000, 499.50
13295000, 383.74
13302005, 1739.40
13307000, 15452.45
13306370, 498.40
13306336, 53.38
13306385, 115.59
13302500, 8786.63
13305000, 2236.77
13309220, 2683.04
13310199, 7428.11
13310700, 873.05
13313000, 543.43
13311250, 71.23
13311000, 53.43
13311450, 0.00
13317000, 34046.55
13316500, 1503.19
13336500, 4998.69
13337000, 3024.83
13338500, 2988.50
13337500, 656.40
13342500, 24073.44
13342450, 699.14
13342340, 212.45
13342295, 79.67
13341050, 20679.31
13340000, 14277.98
13339500, 645.89
13341570, 1527.53
13340600, 3364.94
14018500, 4286.59
14015000, 248.12
14013700, 239.26
14013000, 159.52
14033500, 5593.86
14020850, 1127.44
14020300, 461.80
14020000, 337.22
14034608, 391.14
14034500, 257.82
14034470, 177.82
14113000, 3331.33
14111400, 1894.76
14107000, 389.19
14044000, 1345.54
14043840, 659.60
14048000, 19720.34
14046778, 695.32
14046500, 13251.03
14046890, 169.16
14091500, 838.08
14076500, 5995.93
14087400, 10340.93
14087380, 10332.01
14103000, 25276.18
14097100, 1362.05
14096850, 364.85
14093000, 258.34
14092750, 62.36
14092500, 18458.61
14142500, 1101.99
14137000, 702.22
14141500, 62.19
14140000, 266.48
14139800, 35.54
14138850, 115.47
14138800, 26.65
14138720, 17.77
14138900, 17.76
14138870, 17.77
14142800, 35.53
14231900, 654.61
14231000, 1386.98
14226500, 750.68
14152000, 3495.23
14150000, 2619.73
14148000, 2414.19
14145500, 1064.47
14151000, 491.35
14150800, 116.16
14157500, 1645.01
14153500, 286.17
14155500, 697.40
14154500, 545.45
14190500, 614.64
14174000, 12610.43
14171600, 11450.94
14171000, 410.07
14170000, 1026.93
14169000, 669.83
14166500, 250.02
14166000, 8863.07
14165500, 3445.99
14164900, 2928.26
14163900, 2785.38
14163150, 2642.51
14162500, 2374.68
14159500, 509.14
14159200, 401.99
14158850, 446.05
14158500, 222.99
14158790, 44.61
14162200, 232.04
14161500, 62.48
14165000, 482.02
14164700, 26.79
14189000, 4590.50
14183000, 1728.57
14181500, 1203.03
14180300, 62.39
14178000, 588.28
14179000, 285.05
14182500, 293.90
14184100, 1906.73
14187500, 1596.41
14187200, 1400.19
14187000, 142.75
14185000, 428.19
14185900, 249.59
14188800, 285.15
14188610, 0.00
14191000, 18777.45
14197900, 21490.68
14194150, 1334.51
14202000, 1263.81
14201340, 854.53
14200100, 71.23
14200300, 142.46
14200700, 195.85
14201500, 142.41
14200000, 854.16
14199704, 0.00
14201300, 35.59
14198400, 0.00
14207500, 1855.99
14205400, 88.72
14203500, 328.66
14206950, 79.95
14206900, 8.88
14211010, 2419.73
14210000, 1779.75
14209500, 1272.76
14209250, 373.65
14209000, 338.06
14208700, 160.13
14211550, 142.13
14211500, 88.83
14211400, 53.30
14211814, 17.76
14211499, 17.77
14211315, 8.88
14038530, 1025.73
14036860, 107.08
12041200, 693.43
12043000, 368.31
12043163, 78.80
12039510, 61.60
12039500, 694.37
12040500, 1168.62
12027500, 2323.55
12021800, 892.74
12020525, 159.02
12020000, 300.58
12019310, 185.69
12020800, 61.92
12025000, 379.90
12024000, 106.01
12024400, 70.66
12026400, 309.00
12026150, 185.42
12025700, 114.80
12031000, 3382.36
12035000, 775.04
12037400, 378.59
12036000, 175.96
12035400, 87.96
12039005, 343.24
12010000, 141.48
12013500, 344.69
14301000, 1755.73
14299800, 195.17
14303600, 480.05
14302480, 373.16
14301500, 426.19
14303200, 0.00
14305500, 552.20
14306500, 847.56
14306340, 17.85
14307620, 1536.23
14319500, 3517.84
14318000, 465.60
14316500, 1181.76
14316455, 1110.16
14315950, 170.14
14315700, 841.55
14315500, 841.55
14314700, 125.35
14314500, 107.44
14313700, 537.18
14313200, 483.48
14312500, 161.21
14316495, 71.60
14316700, 608.42
14312000, 4219.91
14310000, 1209.96
14309500, 224.06
14309000, 224.07
14308990, 179.26
14308500, 143.40
14308000, 1164.49
14325000, 448.16
14339000, 3164.37
14337600, 2429.25
14337500, 645.74
14335072, 1765.57
14332000, 224.17
14330000, 976.63
14328000, 797.38
14338000, 358.53
14361500, 6376.22
14359000, 5353.79
14354200, 466.76
14353000, 26.93
14353500, 17.95
14369500, 1813.20
14366000, 1229.88
14362250, 35.90
14362000, 565.65
14372300, 10216.09
14377100, 1005.49
14375100, 233.41
14400000, 709.00
12213100, 2049.53
12211200, 1631.19
12210900, 34.89
12210700, 1543.98
12210000, 340.56
12209490, 61.11
12208000, 191.96
12205000, 287.71
12212050, 95.82
12134500, 1369.67
12138160, 236.78
12137800, 192.92
12137290, 35.09
12149000, 1538.33
12145500, 96.74
12144500, 967.20
12144000, 219.94
12143600, 167.17
12143400, 123.18
12141300, 369.31
12142000, 166.95
12148500, 201.99
12148300, 79.05
12148000, 43.92
12147600, 8.78
12147500, 105.37
12147470, 96.59
12113344, 1118.18
12113000, 994.98
12108500, 70.46
12106700, 572.45
12105900, 554.84
12112600, 228.82
12113346, 26.40
12113347, 8.80
12101500, 2450.85
12096500, 1111.06
12093500, 414.64
12092000, 229.42
12094000, 194.02
12095000, 237.97
12099200, 1084.36
12097850, 996.25
12097820, 79.33
12096865, 105.82
12097500, 193.91
12100490, 1251.71
12099600, 52.85
12102190, 8.81
12102075, 52.87
12080010, 397.13
12079000, 238.36
12073500, 17.59
12076800, 167.33
12091500, 246.72
12090500, 167.45
12158032, 0.00
12158010, 43.81
12158040, 52.57
12157250, 26.29
12091200, 17.61
12091100, 35.23
12090400, 17.62
12045500, 684.44
12048000, 412.35
12043300, 140.14
10396000, 546.94
11493500, 2562.68
11502500, 6858.34
11501000, 4107.35
11503000, 0.00
11504115, 0.00
12392300, 323.38
12442500, 9171.12
12484500, 4148.79
13233300, 11946.58
13235000, 1160.66
13236500, 285.45
13237920, 838.82
13251000, 8619.91
13250000, 7387.48
13249500, 7128.38
13247500, 5780.13
13246000, 2405.86
13240000, 133.53
13239000, 373.72
13265500, 740.49
13258500, 1514.19
13266000, 3707.91
13269000, 148057.09
13290450, 158827.93
13335050, 858.68
13334450, 283.31
13334300, 208882.52
13317660, 198165.07
14222500, 328.18
14220500, 1913.38
14219000, 168.46
14216000, 602.21
14216500, 371.83
14219800, 44.30
14243000, 5791.63
14242580, 1327.39
14240525, 353.99
14238000, 3588.80
14233500, 2643.03
14236200, 371.12
12182500, 454.59
12181000, 3592.44
12178100, 52.40
12178000, 3077.26
12175500, 262.09
12179900, 122.22
12193400, 768.04
12190400, 191.92
12189500, 1856.54
12187500, 753.59
12186000, 429.49
12200500, 8026.59
12194000, 7143.63
12167000, 717.62
12166185, 385.11
12150800, 3960.97
12155300, 324.35
12157025, 0.00
12089500, 1421.24
12086500, 768.27
12086000, 768.27
12083000, 220.83
12082500, 370.85
12087000, 220.65
12088000, 114.69
12061500, 598.11
12059500, 316.58
12058790, 272.58
12056500, 149.44
12060500, 228.72
12052210, 122.89
12054000, 158.14
12334550, 9182.23
12331800, 6236.89
12324680, 4398.01
12324400, 2780.60
12324200, 2506.44
12323850, 106.24
12323840, 61.97
12323770, 425.07
12323760, 398.50
12323800, 1284.88
12323750, 1231.75
12323700, 132.89
12323670, 124.03
12323720, 62.02
12323710, 26.58
12323250, 336.86
12324590, 1069.36
12323600, 895.12
12334510, 2309.50
12332000, 310.12
12331500, 1247.12
12329500, 513.31
12325500, 132.81
12330000, 168.07
12352500, 7287.12
12350250, 5042.98
12344000, 2767.49
12342500, 825.56
12366080, 463.19
12365700, 1468.87
12370000, 1783.63
12388700, 22957.51
12381400, 132.17
12377150, 35.21
12375900, 8.79
12372000, 18121.51
12374250, 43.89
12413000, 2344.22
12411000, 877.41
12413860, 3847.99
12413500, 3170.88
12449950, 4570.21
